Measure,Country,Sex,Age.Range,Cause,Metric,Year,Rate,GDP_ProCap_USD2010,UnemploymentRate,SuicCrime,Geo_Region,HeatDeaths,HeatWave,CivilWar,ViolentEvent,Unemployment_lag1year,Unemployment_lag2year,GDP_lag1year,GDP_lag2year,Income_2010
Deaths,China,Male,75 to 79,Self-harm,Rate,2016,42.5421322,6907.962011,4.534999847,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.629000187,4.609000206,6500.281937,6103.59027,Upper-Middle
Deaths,China,Male,75 to 79,Self-harm,Rate,2017,43.26124673,7346.611355,4.440999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.534999847,4.629000187,6907.962011,6500.281937,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,1991,108.8321523,786.1296588,2.371000051,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Low
Deaths,China,Male,80 to 84,Self-harm,Rate,1992,107.5392162,886.9503589,2.374000072,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.371000051,,786.1296588,,Low
Deaths,China,Male,80 to 84,Self-harm,Rate,1993,105.9619417,998.4047893,2.687000036,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.374000072,2.371000051,886.9503589,786.1296588,Low
Deaths,China,Male,80 to 84,Self-harm,Rate,1994,104.2728299,1116.032535,2.897000074,Not a Crime,East Asia & Pacific,104,Heat Wave,No,No,2.687000036,2.374000072,998.4047893,886.9503589,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,1995,102.8693329,1224.848821,3.003999949,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.897000074,2.687000036,1116.032535,998.4047893,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,1996,100.1728255,1332.417309,3.118000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.003999949,2.897000074,1224.848821,1116.032535,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,1997,98.64593385,1440.59025,3.23300004,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.118000031,3.003999949,1332.417309,1224.848821,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,1998,98.03947774,1538.662844,3.243000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.23300004,3.118000031,1440.59025,1332.417309,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,1999,94.50406078,1642.357488,3.252000093,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.243000031,3.23300004,1538.662844,1440.59025,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2000,89.73123061,1767.833627,3.260999918,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.252000093,3.243000031,1642.357488,1538.662844,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2001,85.30068129,1901.40763,3.802000046,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.260999918,3.252000093,1767.833627,1642.357488,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2002,86.5134165,2061.162284,4.243000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.802000046,3.260999918,1901.40763,1767.833627,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2003,100.9253784,2253.929689,4.581999779,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.243000031,3.802000046,2061.162284,1901.40763,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2004,107.7713676,2467.132843,4.493999958,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.581999779,4.243000031,2253.929689,2061.162284,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2005,106.3861147,2732.16588,4.514999866,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.493999958,4.581999779,2467.132843,2253.929689,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2006,102.9978716,3062.534905,4.431000233,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.514999866,4.493999958,2732.16588,2467.132843,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2007,99.62300399,3480.152725,4.347000122,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.431000233,4.514999866,3062.534905,2732.16588,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2008,95.81554679,3796.633363,4.586999893,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.347000122,4.431000233,3480.152725,3062.534905,Lower-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2009,92.7099058,4132.902312,4.71999979,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.586999893,4.347000122,3796.633363,3480.152725,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2010,88.34564814,4550.453596,4.526000023,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.71999979,4.586999893,4132.902312,3796.633363,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2011,80.99711786,4961.234689,4.547999859,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.526000023,4.71999979,4550.453596,4132.902312,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2012,72.99336381,5325.160106,4.570000172,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.547999859,4.526000023,4961.234689,4550.453596,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2013,64.48340985,5710.587873,4.590000153,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.570000172,4.547999859,5325.160106,4961.234689,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2014,61.64261444,6103.59027,4.609000206,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.590000153,4.570000172,5710.587873,5325.160106,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2015,61.80558023,6500.281937,4.629000187,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.609000206,4.590000153,6103.59027,5710.587873,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2016,61.51707761,6907.962011,4.534999847,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.629000187,4.609000206,6500.281937,6103.59027,Upper-Middle
Deaths,China,Male,80 to 84,Self-harm,Rate,2017,61.64831245,7346.611355,4.440999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.534999847,4.629000187,6907.962011,6500.281937,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,1991,140.3210483,786.1296588,2.371000051,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Low
Deaths,China,Male,85 to 89,Self-harm,Rate,1992,139.4687668,886.9503589,2.374000072,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.371000051,,786.1296588,,Low
Deaths,China,Male,85 to 89,Self-harm,Rate,1993,137.9569669,998.4047893,2.687000036,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.374000072,2.371000051,886.9503589,786.1296588,Low
Deaths,China,Male,85 to 89,Self-harm,Rate,1994,135.31799,1116.032535,2.897000074,Not a Crime,East Asia & Pacific,104,Heat Wave,No,No,2.687000036,2.374000072,998.4047893,886.9503589,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,1995,133.6180231,1224.848821,3.003999949,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.897000074,2.687000036,1116.032535,998.4047893,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,1996,130.3408612,1332.417309,3.118000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.003999949,2.897000074,1224.848821,1116.032535,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,1997,127.912497,1440.59025,3.23300004,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.118000031,3.003999949,1332.417309,1224.848821,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,1998,127.047459,1538.662844,3.243000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.23300004,3.118000031,1440.59025,1332.417309,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,1999,123.0906741,1642.357488,3.252000093,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.243000031,3.23300004,1538.662844,1440.59025,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2000,117.630119,1767.833627,3.260999918,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.252000093,3.243000031,1642.357488,1538.662844,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2001,111.2621791,1901.40763,3.802000046,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.260999918,3.252000093,1767.833627,1642.357488,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2002,111.0376748,2061.162284,4.243000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.802000046,3.260999918,1901.40763,1767.833627,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2003,124.4260405,2253.929689,4.581999779,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.243000031,3.802000046,2061.162284,1901.40763,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2004,130.3217735,2467.132843,4.493999958,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.581999779,4.243000031,2253.929689,2061.162284,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2005,128.0063467,2732.16588,4.514999866,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.493999958,4.581999779,2467.132843,2253.929689,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2006,124.170633,3062.534905,4.431000233,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.514999866,4.493999958,2732.16588,2467.132843,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2007,120.0916833,3480.152725,4.347000122,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.431000233,4.514999866,3062.534905,2732.16588,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2008,116.2197182,3796.633363,4.586999893,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.347000122,4.431000233,3480.152725,3062.534905,Lower-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2009,112.9384014,4132.902312,4.71999979,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.586999893,4.347000122,3796.633363,3480.152725,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2010,108.1833864,4550.453596,4.526000023,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.71999979,4.586999893,4132.902312,3796.633363,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2011,99.85047129,4961.234689,4.547999859,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.526000023,4.71999979,4550.453596,4132.902312,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2012,91.09639344,5325.160106,4.570000172,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.547999859,4.526000023,4961.234689,4550.453596,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2013,81.76393875,5710.587873,4.590000153,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.570000172,4.547999859,5325.160106,4961.234689,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2014,76.295903,6103.59027,4.609000206,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.590000153,4.570000172,5710.587873,5325.160106,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2015,71.08177772,6500.281937,4.629000187,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.609000206,4.590000153,6103.59027,5710.587873,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2016,69.61678438,6907.962011,4.534999847,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.629000187,4.609000206,6500.281937,6103.59027,Upper-Middle
Deaths,China,Male,85 to 89,Self-harm,Rate,2017,74.81747634,7346.611355,4.440999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.534999847,4.629000187,6907.962011,6500.281937,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,1991,147.3262181,786.1296588,2.371000051,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Low
Deaths,China,Male,90 to 94,Self-harm,Rate,1992,148.0429152,886.9503589,2.374000072,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.371000051,,786.1296588,,Low
Deaths,China,Male,90 to 94,Self-harm,Rate,1993,147.8049371,998.4047893,2.687000036,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.374000072,2.371000051,886.9503589,786.1296588,Low
Deaths,China,Male,90 to 94,Self-harm,Rate,1994,146.3485718,1116.032535,2.897000074,Not a Crime,East Asia & Pacific,104,Heat Wave,No,No,2.687000036,2.374000072,998.4047893,886.9503589,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,1995,144.4893477,1224.848821,3.003999949,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.897000074,2.687000036,1116.032535,998.4047893,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,1996,141.8219667,1332.417309,3.118000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.003999949,2.897000074,1224.848821,1116.032535,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,1997,139.7812941,1440.59025,3.23300004,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.118000031,3.003999949,1332.417309,1224.848821,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,1998,139.3883096,1538.662844,3.243000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.23300004,3.118000031,1440.59025,1332.417309,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,1999,134.8256984,1642.357488,3.252000093,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.243000031,3.23300004,1538.662844,1440.59025,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2000,128.917648,1767.833627,3.260999918,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.252000093,3.243000031,1642.357488,1538.662844,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2001,120.7528211,1901.40763,3.802000046,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.260999918,3.252000093,1767.833627,1642.357488,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2002,117.9446901,2061.162284,4.243000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.802000046,3.260999918,1901.40763,1767.833627,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2003,123.3191795,2253.929689,4.581999779,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.243000031,3.802000046,2061.162284,1901.40763,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2004,125.1552416,2467.132843,4.493999958,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.581999779,4.243000031,2253.929689,2061.162284,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2005,121.681644,2732.16588,4.514999866,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.493999958,4.581999779,2467.132843,2253.929689,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2006,118.0226341,3062.534905,4.431000233,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.514999866,4.493999958,2732.16588,2467.132843,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2007,114.5856477,3480.152725,4.347000122,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.431000233,4.514999866,3062.534905,2732.16588,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2008,111.4966341,3796.633363,4.586999893,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.347000122,4.431000233,3480.152725,3062.534905,Lower-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2009,109.1683941,4132.902312,4.71999979,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.586999893,4.347000122,3796.633363,3480.152725,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2010,106.4991817,4550.453596,4.526000023,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.71999979,4.586999893,4132.902312,3796.633363,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2011,100.9516628,4961.234689,4.547999859,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.526000023,4.71999979,4550.453596,4132.902312,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2012,95.65246938,5325.160106,4.570000172,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.547999859,4.526000023,4961.234689,4550.453596,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2013,90.20590068,5710.587873,4.590000153,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.570000172,4.547999859,5325.160106,4961.234689,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2014,87.63171352,6103.59027,4.609000206,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.590000153,4.570000172,5710.587873,5325.160106,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2015,85.32238973,6500.281937,4.629000187,Not a Crime,East Asia & Pacific,0,Normal,Ethnic Violence,ViolentEvents,4.609000206,4.590000153,6103.59027,5710.587873,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2016,85.22525703,6907.962011,4.534999847,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.629000187,4.609000206,6500.281937,6103.59027,Upper-Middle
Deaths,China,Male,90 to 94,Self-harm,Rate,2017,89.67731366,7346.611355,4.440999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.534999847,4.629000187,6907.962011,6500.281937,Upper-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1991,2.464145708,2821.11619,3.76699996,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1992,2.467998833,2956.745625,3.808000088,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.76699996,,2821.11619,,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1993,2.592419314,2977.751027,3.888000011,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.808000088,3.76699996,2956.745625,2821.11619,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1994,2.632725422,3086.098158,3.903000116,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.888000011,3.808000088,2977.751027,2956.745625,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1995,2.780559241,3123.207406,3.907999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.903000116,3.888000011,3086.098158,2977.751027,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1996,2.888317537,3235.728509,3.920000076,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.907999992,3.903000116,3123.207406,3086.098158,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1997,2.842385791,3131.20993,3.910000086,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.920000076,3.907999992,3235.728509,3123.207406,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1998,2.964241735,3142.497964,3.905999899,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.910000086,3.920000076,3131.20993,3235.728509,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,1999,3.314156287,3392.976318,3.947000027,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.905999899,3.910000086,3142.497964,3131.20993,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2000,3.648975819,3315.954492,3.930999994,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.947000027,3.905999899,3392.976318,3142.497964,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2001,3.88051945,3370.143653,3.928999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.930999994,3.947000027,3315.954492,3392.976318,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2002,3.769194727,3472.305742,3.973999977,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.928999901,3.930999994,3370.143653,3315.954492,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2003,3.342030702,3503.509182,3.979000092,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.973999977,3.928999901,3472.305742,3370.143653,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2004,2.808001259,3681.147908,3.937999964,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.979000092,3.973999977,3503.509182,3472.305742,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2005,2.425996482,3690.023765,3.885999918,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.937999964,3.979000092,3681.147908,3503.509182,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2006,2.261871082,3729.934347,3.854000092,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.885999918,3.937999964,3690.023765,3681.147908,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2007,2.176194494,3661.408756,3.834000111,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.854000092,3.885999918,3729.934347,3690.023765,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2008,2.140492648,3659.092104,3.877000093,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.834000111,3.854000092,3661.408756,3729.934347,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2009,2.114679273,3573.39255,4.181000233,Not a Crime,East Asia & Pacific,0,Normal,No,No,3.877000093,3.834000111,3659.092104,3661.408756,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2010,2.055489389,3652.527437,4.320000172,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.181000233,3.877000093,3573.39255,3659.092104,Lower-Middle
Deaths,Fiji,Female,10 to 14,Self-harm,Rate,2011,1.925099313,3735.558315,4.40500021,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.320000172,4.181000233,3652.527437,3573.39255,Lower-Middle
